"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2025-05-05 08:21:00","0.294","82","18.4","89.0","987.20","","","","41.6464791","-0.8601613"
"2025-05-05 08:20:00","0.294","82","17.9","89.0","987.20","3.3","4.7","6.0","41.6464791","-0.8601613"
"2025-05-05 08:19:00","0.138","91","18","94.0","987.31","3.0","4.0","5.0","41.6464906","-0.8601693"
"2025-05-05 08:18:00","0.31","81","18","96.0","987.32","","","","",""
"2025-05-05 08:17:00","0.121","92","17","99.0","987.32","2.0","4.0","5.0","",""
"2025-05-05 08:16:00","0.113","93","17","99.0","987.33","4.0","5.0","7.0","",""
"2025-05-05 08:15:00","0.105","93","17","99.0","987.33","4.0","5.0","7.0","",""
"2025-05-05 08:14:00","0.098","94","16","100.0","986.36","4.0","5.0","7.0","",""
"2025-05-05 08:13:00","0.092","94","16","99.0","986.25","4.0","6.0","7.0","",""
"2025-05-05 08:12:00","0.086","93","16","92.0","986.26","4.0","7.0","8.0","",""
"2025-05-05 08:11:00","0.082","92","16","92.0","986.29","5.0","8.0","9.0","",""
"2025-05-05 08:10:00","0.078","92","16","92.0","986.28","5.0","8.0","9.0","",""
"2025-05-05 08:09:00","0.074","92","16","92.0","986.23","5.0","8.0","9.0","",""
"2025-05-05 08:08:00","0.071","92","16","92.0","986.23","5.0","8.0","9.0","",""
"2025-05-05 08:07:00","0.068","92","16","92.0","986.22","5.0","8.0","9.0","",""
"2025-05-05 08:06:00","0.065","92","16","93.0","986.21","5.0","8.0","9.0","",""
"2025-05-05 08:05:00","0.062","92","16","92.0","986.19","5.0","8.0","9.0","",""
"2025-05-05 08:04:00","0.059","92","16","92.0","986.18","5.0","8.0","9.0","",""
"2025-05-05 08:03:00","0.056","92","16","93.0","986.18","5.0","8.0","9.0","",""
"2025-05-05 08:02:00","0.053","92","15","95.0","986.17","5.0","8.0","9.0","",""
"2025-05-05 08:01:00","0.05","93","15","100.0","986.13","4.0","7.0","8.0","",""
"2025-05-05 08:00:00","0.047","92","15","98.0","986.11","5.0","6.0","8.0","",""
"2025-05-05 07:59:00","0.044","91","15","98.0","986.09","6.0","7.0","9.0","",""
"2025-05-05 07:58:00","0.041","91","15","98.0","986.08","6.0","7.0","9.0","",""
"2025-05-05 07:57:00","0.038","91","15","98.0","986.07","6.0","7.0","9.0","",""
"2025-05-05 07:56:00","0.035","91","15","98.0","986.03","6.0","7.0","9.0","",""
"2025-05-05 07:55:00","0.032","91","15","98.0","986.04","6.0","7.0","9.0","",""
"2025-05-05 07:54:00","0.029","91","15","98.0","986.01","6.0","7.0","9.0","",""
"2025-05-05 07:53:00","0.026","91","15","98.0","986.01","6.0","7.0","9.0","",""
"2025-05-05 07:52:00","0.023","91","15","98.0","985.96","6.0","7.0","9.0","",""
"2025-05-05 07:51:00","0.019","91","15","99.0","985.94","6.0","7.0","9.0","",""
"2025-05-05 07:50:00","0.015","91","15","99.0","985.93","6.0","7.0","9.0","",""
