"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2025-05-29 23:59:00","1.741","48","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:58:00","1.695","49","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:57:00","1.641","50","24.3","44.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:56:00","1.535","52","24.2","44.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:55:00","1.444","53","23.9","44.0","1017.00","1.0","1.5","2.3","43.265711","-2.9306722"
"2025-05-29 23:54:00","1.827","46","24.2","43.0","1017.00","1.0","1.0","2.0","43.265711","-2.9306722"
"2025-05-29 23:53:00","1.82","47","24.2","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:52:00","1.828","46","24.2","43.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:51:00","1.819","47","24.2","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:50:00","1.831","46","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:49:00","1.809","47","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:48:00","1.801","47","24.3","43.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:47:00","1.757","48","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:46:00","1.787","47","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:45:00","1.752","48","24.4","43.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:44:00","1.74","48","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:43:00","1.725","48","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:42:00","1.695","49","24.5","41.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:41:00","1.621","50","24.5","41.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:40:00","1.486","52","24.4","44.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:39:00","1.443","53","24.1","44.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:38:00","1.818","47","24.3","43.0","1017.00","1.0","1.0","2.0","43.265711","-2.9306722"
"2025-05-29 23:37:00","1.819","47","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:36:00","1.797","47","24.3","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:35:00","1.794","47","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:34:00","1.791","47","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:33:00","1.799","47","24.4","43.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:32:00","1.784","47","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:31:00","1.784","47","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:30:00","1.746","48","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:29:00","1.773","47","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:28:00","1.746","48","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:27:00","1.726","48","24.6","41.0","1017.10","","","","43.265711","-2.9306722"
"2025-05-29 23:26:00","1.692","49","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:25:00","1.604","50","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:24:00","1.504","52","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:23:00","1.425","53","24.3","44.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:22:00","1.787","47","24.4","43.0","1017.10","1.0","2.9","4.5","43.265711","-2.9306722"
"2025-05-29 23:21:00","1.825","47","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:20:00","1.807","47","24.5","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:19:00","1.798","47","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:18:00","1.808","47","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:17:00","1.817","47","24.6","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:16:00","1.78","47","24.6","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:15:00","1.771","47","24.7","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:14:00","1.765","48","24.7","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:13:00","1.751","48","24.7","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:12:00","1.745","48","24.8","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:11:00","1.714","48","24.8","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:10:00","1.687","49","24.8","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:09:00","1.606","50","24.8","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:08:00","1.495","52","24.8","42.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:07:00","1.397","54","24.5","42.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:06:00","1.686","49","24.6","41.0","1017.00","2.0","3.5","4.2","43.265711","-2.9306722"
"2025-05-29 23:05:00","1.806","47","24.7","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 23:04:00","1.798","47","24.8","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:03:00","1.778","47","24.8","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:02:00","1.772","47","24.8","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:01:00","1.793","47","24.8","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 23:00:00","1.776","47","24.9","41.0","1017.00","","","","43.265711","-2.9306722"
"2025-05-29 22:59:00","1.772","47","24.9","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 22:58:00","1.768","48","24.9","41.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 22:57:00","1.761","48","25","42.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 22:56:00","1.744","48","25","42.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 22:55:00","1.708","49","25.1","42.0","1016.90","","","","43.265711","-2.9306722"
"2025-05-29 22:54:00","1.664","49","25.1","42.0","1016.80","","","","43.265711","-2.9306722"
