"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2025-04-03 14:58:00","0.221","86","12.2","65.0","992.40","3.0","4.3","5.7","41.6466498","-0.8609258"
"2025-04-03 14:56:00","0.274","83","12","64.0","992.48","3.0","5.0","6.0","41.6473857","-0.8608112"
"2025-04-03 14:55:00","0.259","84","12","64.0","992.42","3.0","5.0","6.0","41.6466112","-0.860883"
"2025-04-03 14:54:00","0.257","84","12","64.0","992.42","3.0","5.0","6.0","41.6466112","-0.860883"
"2025-04-03 14:53:00","0.254","84","12","64.0","992.42","3.0","5.0","6.0","",""
"2025-04-03 14:52:00","0.252","84","12","63.0","992.45","3.0","5.0","6.0","",""
"2025-04-03 14:51:00","0.251","84","12","61.0","992.47","3.0","5.0","6.0","",""
"2025-04-03 14:50:00","0.251","84","13","61.0","992.51","3.0","5.0","6.0","",""
"2025-04-03 14:49:00","0.251","84","13","60.0","992.55","3.0","5.0","6.0","",""
"2025-04-03 14:48:00","0.251","84","13","60.0","992.58","3.0","5.0","6.0","",""
"2025-04-03 14:47:00","0.251","84","13","60.0","992.59","3.0","5.0","6.0","",""
"2025-04-03 14:46:00","0.251","84","13","61.0","992.62","3.0","5.0","6.0","",""
"2025-04-03 14:45:00","0.251","84","13","61.0","992.61","3.0","5.0","6.0","",""
"2025-04-03 14:44:00","0.251","84","13","61.0","992.59","3.0","5.0","6.0","",""
"2025-04-03 14:43:00","0.252","84","13","60.0","992.59","3.0","5.0","6.0","",""
"2025-04-03 14:42:00","0.253","84","12","64.0","992.59","3.0","5.0","6.0","",""
"2025-04-03 14:41:00","0.254","84","12","65.0","992.55","3.0","5.0","6.0","",""
"2025-04-03 14:40:00","0.254","84","12","65.0","992.57","3.0","5.0","7.0","",""
"2025-04-03 14:39:00","0.252","84","12","65.0","992.61","3.0","5.0","6.0","",""
"2025-04-03 14:38:00","0.249","85","12","65.0","992.64","3.0","5.0","6.0","",""
"2025-04-03 14:37:00","0.245","85","12","65.0","992.65","3.0","5.0","6.0","",""
"2025-04-03 14:36:00","0.243","85","12","65.0","992.66","3.0","5.0","6.0","",""
"2025-04-03 14:35:00","0.24","85","12","65.0","992.65","3.0","5.0","6.0","",""
"2025-04-03 14:34:00","0.237","85","12","65.0","992.66","3.0","5.0","6.0","",""
"2025-04-03 14:33:00","0.233","86","12","65.0","992.65","3.0","5.0","6.0","",""
"2025-04-03 14:32:00","0.228","86","12","65.0","992.64","3.0","5.0","6.0","",""
"2025-04-03 14:31:00","0.224","86","12","65.0","992.64","3.0","5.0","6.0","",""
"2025-04-03 14:30:00","0.222","86","12","65.0","992.66","3.0","5.0","6.0","",""
"2025-04-03 14:29:00","0.219","86","12","65.0","992.68","3.0","5.0","6.0","",""
"2025-04-03 14:28:00","0.217","86","12","63.0","992.70","3.0","5.0","6.0","",""
"2025-04-03 14:27:00","0.214","87","12","65.0","992.72","3.0","5.0","6.0","",""
"2025-04-03 14:26:00","0.211","87","12","67.0","992.72","3.0","5.0","6.0","",""
"2025-04-03 14:25:00","0.21","87","12","66.0","992.69","3.0","5.0","6.0","",""
"2025-04-03 14:24:00","0.207","87","12","66.0","992.69","2.0","4.0","5.0","",""
"2025-04-03 14:23:00","0.202","87","12","66.0","992.70","3.0","4.0","5.0","",""
"2025-04-03 14:22:00","0.196","88","12","66.0","992.67","3.0","4.0","5.0","",""
"2025-04-03 14:21:00","0.191","88","12","66.0","992.70","3.0","4.0","5.0","",""
"2025-04-03 14:20:00","0.186","88","12","65.0","992.69","3.0","4.0","5.0","",""
"2025-04-03 14:19:00","0.182","89","12","65.0","992.72","3.0","4.0","5.0","",""
"2025-04-03 14:18:00","0.178","89","12","65.0","992.77","3.0","4.0","5.0","",""
"2025-04-03 14:17:00","0.173","89","12","65.0","992.79","3.0","4.0","5.0","",""
"2025-04-03 14:16:00","0.169","89","12","65.0","992.80","3.0","4.0","5.0","",""
