"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2025-03-17 15:27:00","8.752","0","","","1004.60","","","","43.2056399","-3.0834337"
"2025-03-17 15:26:00","9.8","0","","","1005.30","1.2","2.5","3.6","43.2055429","-3.0832682"
"2025-03-17 14:47:00","3.78","31","","","1005.30","1.2","2.5","3.6","43.2056117","-3.0834593"
"2025-03-17 14:46:00","3.243","35","","","1005.30","1.0","3.0","3.0","43.2056168","-3.0834516"
"2025-03-17 14:45:00","3.19","35","","","1005.30","1.0","2.0","4.0","43.2056058","-3.0834681"
"2025-03-17 14:44:00","5.031","23","","","1005.50","8.0","10.0","11.0","43.2056126","-3.083465"
"2025-03-17 14:43:00","4.33","28","","","1005.56","","","","43.2056067","-3.0834714"
"2025-03-17 14:42:00","3.119","36","","","1005.55","1.0","2.0","3.0","43.2056172","-3.0834615"
"2025-03-17 14:41:00","3.075","36","","","1005.47","1.0","2.0","3.0","43.2056172","-3.0834615"
"2025-03-17 14:40:00","3.016","37","","","1005.51","1.0","2.0","4.0","",""
"2025-03-17 14:39:00","2.861","38","","","1005.54","1.0","2.0","3.0","",""
"2025-03-17 14:38:00","2.612","39","","","1005.54","1.0","2.0","3.0","",""
"2025-03-17 14:37:00","2.36","41","","","1005.60","1.0","2.0","3.0","",""
"2025-03-17 14:36:00","2.103","43","","","1005.61","1.0","2.0","3.0","",""
"2025-03-17 14:35:00","1.842","46","","","1005.62","1.0","2.0","3.0","",""
"2025-03-17 14:34:00","1.581","51","","","1005.70","1.0","2.0","3.0","",""
"2025-03-17 14:33:00","1.321","55","","","1005.75","1.0","2.0","3.0","",""
"2025-03-17 14:32:00","1.06","60","","","1005.82","1.0","2.0","3.0","",""
"2025-03-17 14:31:00","0.792","64","","","1005.82","1.0","2.0","3.0","",""
"2025-03-17 14:30:00","0.52","69","","","1005.85","1.0","2.0","3.0","",""
"2025-03-17 14:29:00","0.254","84","","","1005.90","1.0","2.0","3.0","",""
"2025-03-17 14:28:00","","","","","1005.93","1.0","2.0","3.0","",""
"2025-03-17 14:27:00","","","","","1005.94","1.0","2.0","3.0","",""
"2025-03-17 14:26:00","","","","","1005.98","1.0","2.0","3.0","",""
"2025-03-17 14:25:00","","","","","1006.01","1.0","2.0","3.0","",""
"2025-03-17 14:24:00","","","","","1006.03","1.0","2.0","4.0","",""
"2025-03-17 14:23:00","","","","","1006.03","1.0","2.0","4.0","",""
"2025-03-16 06:54:00","0.262","80","2","79.0","1010.73","14.0","17.0","21.0","",""
"2025-03-16 06:53:00","0.26","77","2","80.0","1010.72","17.0","20.0","23.0","",""
"2025-03-16 06:52:00","0.258","77","2","80.0","1010.73","17.0","20.0","23.0","",""
"2025-03-16 06:51:00","0.256","77","2","80.0","1010.72","17.0","20.0","23.0","",""
"2025-03-16 06:50:00","0.254","77","2","80.0","1010.71","17.0","20.0","23.0","",""
"2025-03-16 06:49:00","0.252","77","2","80.0","1010.72","17.0","20.0","23.0","",""
"2025-03-16 06:48:00","0.25","77","2","80.0","1010.72","17.0","20.0","23.0","",""
"2025-03-16 06:47:00","0.248","77","2","80.0","1010.72","17.0","20.0","23.0","",""
