"Date","VOC, ppm","AQS","Temperature, °C","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3","Latitude","Longitude"
"2025-05-12 23:00:00","0.279","83","12","73.0","1007.74","7.0","9.0","10.0","",""
"2025-05-12 22:59:00","0.277","83","12","73.0","1007.74","7.0","9.0","10.0","",""
"2025-05-12 22:58:00","0.275","83","12","73.0","1007.72","7.0","9.0","10.0","",""
"2025-05-12 22:57:00","0.274","83","12","73.0","1007.70","7.0","9.0","10.0","",""
"2025-05-12 22:56:00","0.273","83","12","73.0","1007.72","7.0","9.0","10.0","",""
"2025-05-12 22:55:00","0.272","83","12","74.0","1007.71","7.0","9.0","10.0","",""
"2025-05-12 22:54:00","0.273","83","12","74.0","1007.72","7.0","9.0","10.0","",""
"2025-05-12 22:53:00","0.276","83","12","74.0","1007.71","7.0","9.0","10.0","",""
"2025-05-12 22:52:00","0.279","83","12","74.0","1007.69","7.0","9.0","10.0","",""
"2025-05-12 22:51:00","0.283","83","12","74.0","1007.69","7.0","9.0","10.0","",""
"2025-05-12 22:50:00","0.286","82","12","75.0","1007.69","7.0","9.0","10.0","",""
"2025-05-12 22:49:00","0.288","82","11","77.0","1007.70","7.0","9.0","10.0","",""
"2025-05-12 22:48:00","0.29","82","11","78.0","1007.73","6.0","8.0","10.0","",""
"2025-05-12 22:47:00","0.291","82","11","73.0","1007.73","7.0","9.0","10.0","",""
"2025-05-12 22:46:00","0.294","82","12","73.0","1007.72","7.0","9.0","10.0","",""
"2025-05-12 22:45:00","0.297","82","12","73.0","1007.73","7.0","9.0","10.0","",""
"2025-05-12 22:44:00","0.3","82","12","73.0","1007.73","7.0","9.0","10.0","",""
"2025-05-12 22:43:00","0.303","81","12","72.0","1007.75","7.0","9.0","10.0","",""
"2025-05-12 22:42:00","0.305","81","12","73.0","1007.74","7.0","9.0","10.0","",""
"2025-05-12 22:41:00","0.307","81","12","73.0","1007.74","7.0","9.0","10.0","",""
"2025-05-12 22:40:00","0.309","81","12","73.0","1007.75","7.0","9.0","10.0","",""
"2025-05-12 22:39:00","0.31","81","12","73.0","1007.74","7.0","9.0","10.0","",""
"2025-05-12 22:38:00","0.311","81","12","73.0","1007.76","7.0","9.0","10.0","",""
"2025-05-12 22:37:00","0.311","81","12","73.0","1007.75","7.0","9.0","10.0","",""
"2025-05-12 22:36:00","0.311","81","12","73.0","1007.73","7.0","9.0","10.0","",""
"2025-05-12 22:35:00","0.311","81","12","74.0","1007.72","7.0","9.0","10.0","",""
"2025-05-12 22:34:00","0.311","81","12","74.0","1007.69","7.0","9.0","10.0","",""
"2025-05-12 22:33:00","0.311","81","11","76.0","1007.69","7.0","9.0","10.0","",""
"2025-05-12 22:32:00","0.311","81","11","77.0","1007.68","7.0","9.0","10.0","",""
"2025-05-12 22:31:00","0.31","81","12","73.0","1007.66","6.0","9.0","10.0","",""
"2025-05-12 22:30:00","0.305","81","12","73.0","1007.62","7.0","9.0","10.0","",""
"2025-05-12 22:29:00","0.296","82","12","73.0","1007.60","7.0","9.0","10.0","",""
"2025-05-12 22:28:00","0.289","82","12","73.0","1007.58","7.0","9.0","10.0","",""
"2025-05-12 22:27:00","0.284","82","12","74.0","1007.55","7.0","9.0","10.0","",""
"2025-05-12 22:26:00","0.28","83","12","74.0","1007.52","7.0","9.0","10.0","",""
"2025-05-12 22:25:00","0.277","83","12","73.0","1007.52","7.0","9.0","10.0","",""
"2025-05-12 22:24:00","0.273","83","12","73.0","1007.51","7.0","9.0","10.0","",""
"2025-05-12 22:23:00","0.268","83","12","73.0","1007.50","7.0","9.0","10.0","",""
"2025-05-12 22:22:00","0.263","84","12","74.0","1007.49","7.0","9.0","10.0","",""
"2025-05-12 22:21:00","0.258","84","12","74.0","1007.45","7.0","9.0","10.0","",""
"2025-05-12 22:20:00","0.253","84","12","74.0","1007.45","7.0","9.0","10.0","",""
"2025-05-12 22:19:00","0.248","85","12","74.0","1007.42","7.0","9.0","10.0","",""
"2025-05-12 22:18:00","0.244","85","12","75.0","1007.40","7.0","9.0","10.0","",""
"2025-05-12 22:17:00","0.241","85","11","75.0","1007.40","7.0","9.0","10.0","",""
"2025-05-12 22:16:00","0.237","85","11","78.0","1007.39","6.0","8.0","9.0","",""
"2025-05-12 22:15:00","0.231","86","12","74.0","1007.36","7.0","9.0","11.0","",""
"2025-05-12 22:14:00","0.223","86","12","73.0","1007.34","8.0","10.0","12.0","",""
"2025-05-12 22:13:00","0.216","87","12","72.0","1007.31","8.0","10.0","12.0","",""
"2025-05-12 22:12:00","0.21","87","12","72.0","1007.32","8.0","10.0","12.0","",""
"2025-05-12 22:11:00","0.207","87","12","73.0","1007.31","8.0","10.0","12.0","",""
"2025-05-12 22:10:00","0.206","87","12","73.0","1007.29","8.0","10.0","12.0","",""
"2025-05-12 22:09:00","0.207","87","12","73.0","1007.28","8.0","10.0","12.0","",""
"2025-05-12 22:08:00","0.209","87","12","74.0","1007.24","8.0","10.0","12.0","",""
"2025-05-12 22:07:00","0.211","87","12","74.0","1007.23","8.0","10.0","12.0","",""
"2025-05-12 22:06:00","0.214","87","12","74.0","1007.22","8.0","10.0","12.0","",""
"2025-05-12 22:05:00","0.217","86","12","74.0","1007.22","8.0","10.0","12.0","",""
"2025-05-12 22:04:00","0.22","86","12","74.0","1007.21","8.0","10.0","12.0","",""
"2025-05-12 22:03:00","0.223","86","12","74.0","1007.21","8.0","10.0","12.0","",""
"2025-05-12 22:02:00","0.226","86","12","75.0","1007.25","8.0","10.0","12.0","",""
"2025-05-12 22:01:00","0.229","86","11","75.0","1007.25","8.0","10.0","12.0","",""
"2025-05-12 22:00:00","0.231","86","11","79.0","1007.26","7.0","9.0","11.0","",""
"2025-05-12 21:59:00","0.233","86","12","74.0","1007.26","7.0","9.0","11.0","",""
"2025-05-12 21:58:00","0.236","85","12","74.0","1007.30","8.0","9.0","11.0","",""
"2025-05-12 21:57:00","0.239","85","12","74.0","1007.32","8.0","9.0","11.0","",""
"2025-05-12 21:56:00","0.242","85","12","74.0","1007.34","8.0","9.0","11.0","",""
"2025-05-12 21:55:00","0.244","85","12","73.0","1007.37","8.0","9.0","11.0","",""
"2025-05-12 21:54:00","0.246","85","12","74.0","1007.37","8.0","9.0","11.0","",""
"2025-05-12 21:53:00","0.248","85","12","74.0","1007.35","8.0","9.0","11.0","",""
"2025-05-12 21:52:00","0.25","85","12","74.0","1007.35","8.0","9.0","11.0","",""
"2025-05-12 21:51:00","0.253","84","12","74.0","1007.37","8.0","9.0","11.0","",""
"2025-05-12 21:50:00","0.256","84","12","74.0","1007.38","8.0","9.0","11.0","",""
"2025-05-12 21:49:00","0.259","84","12","74.0","1007.36","8.0","9.0","11.0","",""
"2025-05-12 21:48:00","0.261","84","12","74.0","1007.38","8.0","9.0","11.0","",""
"2025-05-12 21:47:00","0.263","84","12","75.0","1007.37","8.0","9.0","11.0","",""
"2025-05-12 21:46:00","0.266","84","12","75.0","1007.37","8.0","9.0","11.0","",""
"2025-05-12 21:45:00","0.27","83","11","75.0","1007.34","8.0","9.0","11.0","",""
"2025-05-12 21:44:00","0.275","83","11","79.0","1007.33","7.0","9.0","10.0","",""
"2025-05-12 21:43:00","0.281","83","12","74.0","1007.30","5.0","6.0","7.0","",""
"2025-05-12 21:42:00","0.287","82","12","74.0","1007.27","5.0","6.0","7.0","",""
"2025-05-12 21:41:00","0.293","82","12","74.0","1007.27","5.0","6.0","7.0","",""
"2025-05-12 21:40:00","0.299","82","12","73.0","1007.26","5.0","6.0","7.0","",""
"2025-05-12 21:39:00","0.305","81","12","74.0","1007.28","5.0","6.0","7.0","",""
"2025-05-12 21:38:00","0.31","81","12","74.0","1007.31","5.0","6.0","7.0","",""
"2025-05-12 21:37:00","0.316","81","12","74.0","1007.30","5.0","6.0","7.0","",""
"2025-05-12 21:36:00","0.322","80","12","74.0","1007.33","5.0","6.0","7.0","",""
"2025-05-12 21:35:00","0.328","80","12","74.0","1007.33","5.0","6.0","7.0","",""
"2025-05-12 21:34:00","0.334","79","12","74.0","1007.31","5.0","6.0","7.0","",""
"2025-05-12 21:33:00","0.341","79","12","74.0","1007.32","5.0","6.0","7.0","",""
"2025-05-12 21:32:00","0.348","79","12","74.0","1007.32","5.0","6.0","7.0","",""
"2025-05-12 21:31:00","0.354","78","12","74.0","1007.35","5.0","6.0","7.0","",""
"2025-05-12 21:30:00","0.36","78","12","74.0","1007.36","5.0","6.0","7.0","",""
"2025-05-12 21:29:00","0.366","78","12","74.0","1007.39","5.0","6.0","7.0","",""
"2025-05-12 21:28:00","0.372","77","11","75.0","1007.40","5.0","6.0","7.0","",""
"2025-05-12 21:27:00","0.377","77","12","74.0","1007.42","4.0","5.0","6.0","",""
"2025-05-12 21:26:00","0.382","77","12","74.0","1007.42","5.0","6.0","7.0","",""
"2025-05-12 21:25:00","0.387","76","12","74.0","1007.42","5.0","6.0","7.0","",""
"2025-05-12 21:24:00","0.392","76","12","74.0","1007.43","5.0","6.0","7.0","",""
"2025-05-12 21:23:00","0.397","76","12","74.0","1007.44","5.0","6.0","7.0","",""
"2025-05-12 21:22:00","0.401","75","12","74.0","1007.47","5.0","6.0","7.0","",""
"2025-05-12 21:21:00","0.403","75","12","74.0","1007.46","5.0","6.0","7.0","",""
"2025-05-12 21:20:00","0.398","76","12","75.0","1007.51","5.0","6.0","7.0","",""
"2025-05-12 21:19:00","0.389","76","12","74.0","1007.54","5.0","6.0","7.0","",""
"2025-05-12 21:18:00","0.378","77","12","74.0","1007.57","5.0","6.0","7.0","",""
"2025-05-12 21:17:00","0.373","77","12","74.0","1007.58","5.0","6.0","7.0","",""
"2025-05-12 21:16:00","0.372","77","12","74.0","1007.58","5.0","6.0","7.0","",""
"2025-05-12 21:15:00","0.374","77","12","74.0","1007.58","5.0","6.0","7.0","",""
"2025-05-12 21:14:00","0.377","77","12","74.0","1007.56","5.0","6.0","7.0","",""
"2025-05-12 21:13:00","0.382","77","12","75.0","1007.57","5.0","6.0","7.0","",""
"2025-05-12 21:12:00","0.387","76","12","74.0","1007.55","4.0","5.0","6.0","",""
"2025-05-12 21:11:00","0.391","76","12","73.0","1007.56","4.0","6.0","7.0","",""
"2025-05-12 21:10:00","0.395","76","12","72.0","1007.54","5.0","7.0","8.0","",""
"2025-05-12 21:09:00","0.4","76","12","73.0","1007.55","5.0","7.0","8.0","",""
"2025-05-12 21:08:00","0.405","75","12","73.0","1007.54","5.0","7.0","8.0","",""
"2025-05-12 21:07:00","0.409","75","12","73.0","1007.53","5.0","7.0","8.0","",""
"2025-05-12 21:06:00","0.415","75","12","73.0","1007.52","5.0","7.0","8.0","",""
"2025-05-12 21:05:00","0.422","74","12","73.0","1007.54","5.0","7.0","8.0","",""
"2025-05-12 21:04:00","0.429","74","12","73.0","1007.53","5.0","7.0","8.0","",""
"2025-05-12 21:03:00","0.436","73","12","73.0","1007.54","5.0","7.0","8.0","",""
"2025-05-12 21:02:00","0.443","73","12","73.0","1007.53","5.0","7.0","8.0","",""
"2025-05-12 21:01:00","0.45","73","12","74.0","1007.54","5.0","7.0","8.0","",""
"2025-05-12 21:00:00","0.458","72","12","74.0","1007.52","5.0","7.0","8.0","",""
"2025-05-12 20:59:00","0.467","71","12","74.0","1007.49","5.0","7.0","8.0","",""
"2025-05-12 20:58:00","0.476","71","12","75.0","1007.49","5.0","7.0","8.0","",""
"2025-05-12 20:57:00","0.485","70","12","75.0","1007.49","5.0","7.0","8.0","",""
"2025-05-12 20:56:00","0.493","70","12","75.0","1007.49","4.0","6.0","8.0","",""
"2025-05-12 20:55:00","0.5","70","12","74.0","1007.48","5.0","7.0","9.0","",""
"2025-05-12 20:54:00","0.5","70","12","74.0","1007.51","7.0","9.0","11.0","",""
"2025-05-12 20:53:00","0.505","69","12","74.0","1007.50","7.0","9.0","11.0","",""
"2025-05-12 20:52:00","0.513","69","12","74.0","1007.50","7.0","9.0","11.0","",""
"2025-05-12 20:51:00","0.523","69","12","74.0","1007.50","7.0","9.0","11.0","",""
"2025-05-12 20:50:00","0.533","69","12","74.0","1007.48","7.0","9.0","11.0","",""
"2025-05-12 20:49:00","0.545","69","12","74.0","1007.48","7.0","9.0","11.0","",""
"2025-05-12 20:48:00","0.559","68","12","75.0","1007.46","7.0","9.0","11.0","",""
"2025-05-12 20:47:00","0.574","68","12","75.0","1007.45","7.0","9.0","11.0","",""
"2025-05-12 20:46:00","0.59","68","12","74.0","1007.44","7.0","9.0","11.0","",""
"2025-05-12 20:45:00","0.607","68","12","74.0","1007.42","7.0","9.0","11.0","",""
"2025-05-12 20:44:00","0.625","67","12","75.0","1007.43","7.0","9.0","11.0","",""
"2025-05-12 20:43:00","0.644","67","12","75.0","1007.44","7.0","9.0","11.0","",""
"2025-05-12 20:42:00","0.663","67","12","75.0","1007.44","7.0","9.0","11.0","",""
"2025-05-12 20:41:00","0.682","66","12","75.0","1007.45","7.0","9.0","11.0","",""
"2025-05-12 20:40:00","0.702","66","12","75.0","1007.48","7.0","9.0","11.0","",""
"2025-05-12 20:39:00","0.722","66","12","73.0","1007.48","5.0","7.0","9.0","",""
"2025-05-12 20:38:00","0.742","65","12","73.0","1007.49","6.0","7.0","8.0","",""
"2025-05-12 20:37:00","0.762","65","12","73.0","1007.52","6.0","7.0","8.0","",""
"2025-05-12 20:36:00","0.778","65","12","73.0","1007.55","6.0","7.0","8.0","",""
"2025-05-12 20:35:00","0.79","64","12","73.0","1007.55","6.0","7.0","8.0","",""
"2025-05-12 20:34:00","0.808","64","12","73.0","1007.53","6.0","7.0","8.0","",""
"2025-05-12 20:33:00","0.832","64","12","73.0","1007.50","6.0","7.0","8.0","",""
"2025-05-12 20:32:00","0.858","63","12","73.0","1007.49","6.0","7.0","8.0","",""
"2025-05-12 20:31:00","0.885","63","12","72.0","1007.50","6.0","7.0","8.0","",""
"2025-05-12 20:30:00","0.912","62","12","72.0","1007.50","6.0","7.0","8.0","",""
"2025-05-12 20:29:00","0.932","62","12","73.0","1007.49","6.0","7.0","8.0","",""
"2025-05-12 20:28:00","0.941","62","12","74.0","1007.50","6.0","7.0","8.0","",""
"2025-05-12 20:27:00","0.945","62","12","74.0","1007.48","6.0","7.0","8.0","",""
"2025-05-12 20:26:00","0.95","62","12","74.0","1007.48","6.0","7.0","8.0","",""
"2025-05-12 20:25:00","0.963","61","12","75.0","1007.48","6.0","7.0","8.0","",""
"2025-05-12 20:24:00","0.977","61","12","75.0","1007.46","6.0","7.0","8.0","",""
"2025-05-12 20:23:00","0.982","61","12","73.0","1007.45","5.0","7.0","9.0","",""
"2025-05-12 20:22:00","0.975","61","12","72.0","1007.45","5.0","7.0","8.0","",""
"2025-05-12 20:21:00","0.966","61","12","72.0","1007.46","5.0","7.0","8.0","",""
"2025-05-12 20:20:00","0.953","62","12","72.0","1007.45","5.0","7.0","8.0","",""
"2025-05-12 20:19:00","0.94","62","12","72.0","1007.46","5.0","7.0","8.0","",""
"2025-05-12 20:18:00","0.926","62","12","70.0","1007.44","5.0","7.0","8.0","",""
"2025-05-12 20:17:00","0.914","62","13","68.0","1007.44","5.0","7.0","8.0","",""
"2025-05-12 20:16:00","0.903","63","13","68.0","1007.45","5.0","7.0","8.0","",""
"2025-05-12 20:15:00","0.895","63","13","68.0","1007.46","5.0","7.0","8.0","",""
"2025-05-12 20:14:00","0.889","63","13","68.0","1007.46","5.0","7.0","8.0","",""
"2025-05-12 20:13:00","0.886","63","13","69.0","1007.46","5.0","7.0","8.0","",""
"2025-05-12 20:12:00","0.884","63","13","68.0","1007.45","5.0","7.0","8.0","",""
"2025-05-12 20:11:00","0.888","63","13","68.0","1007.44","5.0","7.0","8.0","",""
"2025-05-12 20:10:00","0.896","63","13","69.0","1007.44","5.0","7.0","8.0","",""
"2025-05-12 20:09:00","0.903","63","13","69.0","1007.44","5.0","7.0","8.0","",""
"2025-05-12 20:08:00","0.914","62","13","69.0","1007.42","5.0","7.0","8.0","",""
"2025-05-12 20:07:00","0.92","62","13","68.0","1007.43","5.0","6.0","8.0","",""
"2025-05-12 20:06:00","0.914","62","13","68.0","1007.41","5.0","6.0","8.0","",""
"2025-05-12 20:05:00","0.91","62","13","69.0","1007.40","5.0","6.0","8.0","",""
"2025-05-12 20:04:00","0.905","62","13","68.0","1007.40","5.0","6.0","8.0","",""
"2025-05-12 20:03:00","0.899","63","13","68.0","1007.37","5.0","6.0","8.0","",""
"2025-05-12 20:02:00","0.891","63","13","68.0","1007.36","5.0","6.0","8.0","",""
"2025-05-12 20:01:00","0.885","63","13","68.0","1007.36","5.0","6.0","8.0","",""
"2025-05-12 20:00:00","0.88","63","13","69.0","1007.33","5.0","6.0","8.0","",""
"2025-05-12 19:59:00","0.87","63","13","68.0","1007.30","5.0","6.0","8.0","",""
"2025-05-12 19:58:00","0.858","63","13","64.0","1007.29","5.0","6.0","8.0","",""
"2025-05-12 19:57:00","0.851","63","14","64.0","1007.31","5.0","6.0","8.0","",""
"2025-05-12 19:56:00","0.849","63","14","65.0","1007.33","5.0","6.0","8.0","",""
"2025-05-12 19:55:00","0.851","63","14","65.0","1007.34","5.0","6.0","8.0","",""
"2025-05-12 19:54:00","0.859","63","14","65.0","1007.32","5.0","6.0","8.0","",""
"2025-05-12 19:53:00","0.871","63","14","65.0","1007.33","5.0","6.0","8.0","",""
"2025-05-12 19:52:00","0.886","63","14","65.0","1007.34","4.0","5.0","7.0","",""
"2025-05-12 19:51:00","0.902","63","14","65.0","1007.31","3.0","5.0","6.0","",""
"2025-05-12 19:50:00","0.911","62","14","64.0","1007.27","2.0","4.0","4.0","",""
"2025-05-12 19:49:00","0.917","62","14","63.0","1007.24","2.0","4.0","4.0","",""
"2025-05-12 19:48:00","0.919","62","15","60.0","1007.22","2.0","4.0","4.0","",""
"2025-05-12 19:47:00","0.922","62","15","59.0","1007.18","2.0","4.0","4.0","",""
"2025-05-12 19:46:00","0.927","62","15","59.0","1007.10","2.0","4.0","4.0","",""
"2025-05-12 19:45:00","0.93","62","15","58.0","1007.08","2.0","4.0","4.0","",""
"2025-05-12 19:44:00","0.932","62","15","58.0","1007.05","2.0","4.0","4.0","",""
"2025-05-12 19:43:00","0.933","62","15","58.0","1007.04","2.0","4.0","4.0","",""
"2025-05-12 19:42:00","0.934","62","15","58.0","1007.02","2.0","4.0","4.0","",""
"2025-05-12 19:41:00","0.938","62","15","58.0","1007.00","2.0","4.0","4.0","",""
"2025-05-12 19:40:00","0.945","62","15","58.0","1006.94","2.0","4.0","4.0","",""
"2025-05-12 19:39:00","0.951","62","15","58.0","1006.95","2.0","4.0","4.0","",""
"2025-05-12 19:38:00","0.957","62","15","58.0","1006.93","2.0","4.0","4.0","",""
"2025-05-12 19:37:00","0.968","61","15","58.0","1006.90","2.0","4.0","4.0","",""
"2025-05-12 19:36:00","0.986","61","15","58.0","1006.87","2.0","3.0","4.0","",""
"2025-05-12 19:35:00","1.009","61","15","58.0","1006.88","2.0","4.0","5.0","",""
"2025-05-12 19:34:00","1.024","60","15","58.0","1006.82","2.0","3.0","4.0","",""
"2025-05-12 19:33:00","1.035","60","15","58.0","1006.81","2.0","3.0","4.0","",""
"2025-05-12 19:32:00","1.042","60","15","58.0","1006.82","2.0","3.0","4.0","",""
"2025-05-12 19:31:00","1.048","60","15","57.0","1006.80","2.0","3.0","4.0","",""
"2025-05-12 19:30:00","1.052","60","16","54.0","1006.80","2.0","3.0","4.0","",""
"2025-05-12 19:29:00","1.057","60","16","54.0","1006.78","2.0","3.0","4.0","",""
"2025-05-12 19:28:00","1.062","60","16","54.0","1006.79","2.0","3.0","4.0","",""
"2025-05-12 19:27:00","1.068","60","16","54.0","1006.78","2.0","3.0","4.0","",""
"2025-05-12 19:26:00","1.076","60","16","54.0","1006.75","2.0","3.0","4.0","",""
"2025-05-12 19:25:00","1.081","59","16","53.0","1006.75","2.0","3.0","4.0","",""
"2025-05-12 19:24:00","1.083","59","16","52.0","1006.75","2.0","3.0","4.0","",""
"2025-05-12 19:23:00","1.09","59","16","52.0","1006.70","2.0","3.0","4.0","",""
"2025-05-12 19:22:00","1.1","59","16","52.0","1006.69","2.0","3.0","4.0","",""
"2025-05-12 19:21:00","1.117","59","16","53.0","1006.68","2.0","3.0","4.0","",""
"2025-05-12 19:20:00","1.129","59","16","53.0","1006.67","2.0","3.0","4.0","",""
"2025-05-12 19:19:00","1.141","58","16","52.0","1006.66","2.0","3.0","4.0","",""
"2025-05-12 19:18:00","1.133","59","16","52.0","1006.65","1.0","3.0","4.0","",""
"2025-05-12 19:17:00","1.118","59","16","52.0","1006.65","1.0","3.0","4.0","",""
"2025-05-12 19:16:00","1.102","59","16","51.0","1006.61","1.0","3.0","4.0","",""
"2025-05-12 19:15:00","1.087","59","16","50.0","1006.60","1.0","3.0","4.0","",""
"2025-05-12 19:14:00","1.067","60","17","48.0","1006.57","1.0","3.0","4.0","",""
"2025-05-12 19:13:00","1.048","60","17","49.0","1006.55","1.0","3.0","4.0","",""
"2025-05-12 19:12:00","1.031","60","17","49.0","1006.54","1.0","3.0","4.0","",""
"2025-05-12 19:11:00","1.015","61","17","49.0","1006.51","1.0","3.0","4.0","",""
"2025-05-12 19:10:00","1.005","61","17","49.0","1006.50","1.0","3.0","4.0","",""
"2025-05-12 19:09:00","0.991","61","17","49.0","1006.50","1.0","3.0","4.0","",""
"2025-05-12 19:08:00","0.972","61","17","49.0","1006.46","1.0","3.0","4.0","",""
"2025-05-12 19:07:00","0.957","62","17","49.0","1006.44","1.0","3.0","4.0","",""
"2025-05-12 19:06:00","0.944","62","17","49.0","1006.44","1.0","3.0","4.0","",""
"2025-05-12 19:05:00","0.939","62","17","49.0","1006.41","1.0","3.0","4.0","",""
"2025-05-12 19:04:00","0.951","62","17","50.0","1006.42","1.0","3.0","4.0","",""
"2025-05-12 19:03:00","0.971","61","17","51.0","1006.43","1.0","3.0","5.0","",""
"2025-05-12 19:02:00","0.973","61","17","50.0","1006.43","2.0","3.0","4.0","",""
"2025-05-12 19:01:00","0.96","62","17","50.0","1006.43","2.0","3.0","4.0","",""
"2025-05-12 19:00:00","0.956","62","17","50.0","1006.44","2.0","3.0","4.0","",""
